Lot Area,Neighborhood,Bldg Type,House Style,Year Built,Year Remod/Add,Full Bath,Bedroom AbvGr,SalePrice
8428,CollgCr,Single-Family,1,1994,1994,1,3,146000
16561,CollgCr,Single-Family,1,1996,1996,1,3,147900
8070,CollgCr,Single-Family,1,1994,1995,1,3,123600
9337,CollgCr,Single-Family,2,1997,1997,2,3,204750
10820,CollgCr,Single-Family,2,1999,1999,2,3,235500
12352,CollgCr,Single-Family,2,1998,1999,2,3,217000
9543,CollgCr,Single-Family,2,2001,2001,2,3,190550
8826,CollgCr,Single-Family,2,2000,2000,2,3,217500
10665,CollgCr,Single-Family,1,2003,2003,2,3,226000
11317,CollgCr,Single-Family,2,2003,2003,2,3,180000
11800,CollgCr,Single-Family,1,1974,1974,1,3,131000
8660,CollgCr,Single-Family,2,1976,1976,2,3,153500
9720,CollgCr,Single-Family,2,1977,1977,2,3,160000
8982,CollgCr,Single-Family,1,1977,1977,1,3,134900
16300,CollgCr,Single-Family,1,1977,1977,1,3,130000
9675,CollgCr,Single-Family,1,1975,1975,1,3,120000
7700,CollgCr,Single-Family,1,1972,1972,1,3,112500
10356,CollgCr,Single-Family,1,1975,1975,1,3,122000
7200,CollgCr,Single-Family,1,1972,2000,1,3,127000
7200,CollgCr,Single-Family,1,1972,2006,1,3,117000
9375,CollgCr,Single-Family,2,2002,2002,2,3,228500
11354,CollgCr,Single-Family,1,2000,2000,2,3,270000
8749,CollgCr,Single-Family,1,2002,2002,2,3,192000
8749,CollgCr,Single-Family,2,2003,2003,2,3,213000
8158,CollgCr,Single-Family,2,2002,2002,2,3,200000
16226,CollgCr,Single-Family,2,1998,1999,2,4,267000
11927,CollgCr,Single-Family,1,1994,1995,2,3,228000
12728,CollgCr,Single-Family,2,2001,2001,2,4,275000
15295,CollgCr,Single-Family,2,1996,2002,2,3,211000
11248,CollgCr,Single-Family,1,2002,2002,2,3,285000
10000,CollgCr,Single-Family,2,1995,1996,2,3,240000
4435,CollgCr,Townhouse,1,2003,2003,1,1,131500
17227,CollgCr,Single-Family,1,1999,2000,1,1,246900
8200,CollgCr,Single-Family,2,2003,2004,2,4,219500
8450,CollgCr,Single-Family,1,2003,2003,2,3,185000
8145,CollgCr,Single-Family,2,2007,2007,2,3,179400
9245,CollgCr,Single-Family,2,2006,2006,2,3,213500
8500,CollgCr,Single-Family,1,2004,2004,2,3,179600
8769,CollgCr,Single-Family,1,2005,2005,2,2,173500
8334,CollgCr,Single-Family,1,2006,2007,2,3,167840
8333,CollgCr,Single-Family,2,2006,2006,2,3,168675
9045,CollgCr,Single-Family,2,2005,2005,2,3,167000
9170,Edwards,Single-Family,1,1965,1965,1,2,140000
9825,Edwards,Single-Family,2,1967,1967,1,2,118500
8308,Edwards,Single-Family,1,1963,1963,1,2,110000
10921,Edwards,Single-Family,1,1965,1965,1,3,94750
16287,Edwards,Single-Family,2,1925,1950,1,3,122000
8240,Edwards,Single-Family,1,1960,1960,1,2,110000
11841,Edwards,Multi-Family,2,1990,1990,1,3,118500
6285,Edwards,Single-Family,2,1976,1976,1,3,133500
7917,Edwards,Single-Family,1,1976,1976,1,3,148000
9555,Edwards,Multi-Family,2,1979,1979,2,5,141000
8536,Edwards,Single-Family,1,2006,2007,1,2,155000
7024,Edwards,Single-Family,1,2005,2006,1,2,157000
7023,Edwards,Single-Family,2,2005,2006,2,3,171500
39290,Edwards,Single-Family,1,2008,2009,2,2,183850
40094,Edwards,Single-Family,2,2007,2008,3,3,184750
3675,Edwards,Townhouse,2,2005,2005,1,2,140000
6400,Edwards,Single-Family,1,1959,2000,1,2,131750
10215,Edwards,Single-Family,1,1954,1954,1,3,111000
8741,Edwards,Multi-Family,1,1946,1950,2,4,98500
10042,Edwards,Single-Family,2,1920,1995,1,2,108500
9450,Edwards,Single-Family,1,1954,1954,1,3,110000
11767,Edwards,Single-Family,2,1910,2000,1,2,112000
8172,Edwards,Single-Family,1,1955,1955,1,2,125000
8190,Edwards,Single-Family,1,1954,1954,1,3,119000
10896,SWISU,Multi-Family,3,1914,1995,2,8,200000
10890,SWISU,Multi-Family,2,1923,1950,2,6,150000
10592,Crawfor,Single-Family,2,1923,1996,1,3,165000
10594,Crawfor,Single-Family,1,1926,1950,1,2,96500
7223,Crawfor,Single-Family,1,1926,1950,1,3,136500
6821,Crawfor,Single-Family,2,1921,2005,2,2,146500
7200,SWISU,Single-Family,2,1937,1950,1,3,175000
4000,Crawfor,Single-Family,2,1930,1995,1,2,148500
6720,Crawfor,Single-Family,2,1921,1950,1,3,141500
7642,Crawfor,Single-Family,2,1918,1998,1,3,189950
7155,Crawfor,Single-Family,2,1926,1991,1,3,135000
7128,Crawfor,Single-Family,2,1941,1950,2,4,164000
4280,Crawfor,Single-Family,1,1913,2002,1,2,90350
5362,Crawfor,Single-Family,2,1910,2003,2,3,139000
6305,Crawfor,Single-Family,1,1938,1950,1,2,119750
7136,Crawfor,Multi-Family,2,1946,1950,2,4,145000
6270,Crawfor,Multi-Family,2,1949,1950,2,4,145000
7230,Crawfor,Single-Family,2,1927,1992,2,4,238000
13108,Crawfor,Single-Family,1,1951,1951,1,2,153500
22420,Crawfor,Single-Family,2,1918,1950,2,4,239000
7810,Crawfor,Single-Family,2,1930,2003,2,4,188000
11275,Crawfor,Single-Family,2,1932,1950,1,3,220000
6221,Crawfor,Multi-Family,2,1941,1950,2,3,140000
7259,Crawfor,Single-Family,2,1945,2002,2,3,259500
14442,Crawfor,Single-Family,1,1957,2004,2,3,257500
13125,Crawfor,Single-Family,2,1940,1984,1,3,219500
21000,Crawfor,Single-Family,1,1953,1953,2,3,217000
25485,Crawfor,Single-Family,1,1960,1960,1,3,201000
21579,Crawfor,Single-Family,1,1968,1968,2,3,215000
1782,Blueste,Townhouse,2,1980,1980,1,2,123900
17871,Crawfor,Single-Family,1,1995,1996,2,4,170000
3907,Blueste,Townhouse,1,1988,1988,1,1,200000
20693,Crawfor,Single-Family,1,1971,1971,2,3,198000
32668,Crawfor,Single-Family,1,1957,1975,3,4,200624
8500,IDOTRR,Single-Family,2,1919,2005,2,3,115000
7000,IDOTRR,Single-Family,2,1940,1950,1,3,141000
5000,IDOTRR,Single-Family,1,1941,1950,1,2,87000
7288,IDOTRR,Single-Family,2,1925,2003,2,3,129850
6060,IDOTRR,Single-Family,2,1939,1950,1,3,100000
8263,IDOTRR,Single-Family,1,1920,1950,1,2,118400
13710,IDOTRR,Single-Family,2,1950,1950,1,4,152000
8250,IDOTRR,Multi-Family,2,1895,2006,2,4,119600
6565,IDOTRR,Single-Family,1,1957,1980,1,3,140000
6060,IDOTRR,Single-Family,1,1930,2007,1,2,124900
4750,Crawfor,Townhouse,1,2006,2007,2,2,235000
12150,Mitchel,Single-Family,2,1979,1979,2,2,183500
7540,Mitchel,Single-Family,2,1978,1978,1,2,156000
9187,Mitchel,Single-Family,1,1983,1983,1,3,134000
10000,Mitchel,Single-Family,1,2002,2002,2,3,215000
12864,Mitchel,Single-Family,1,2002,2002,1,1,245000
9928,Mitchel,Single-Family,1,1991,1992,2,3,210000
8750,Mitchel,Single-Family,2,1975,1975,1,3,148000
8410,Mitchel,Single-Family,2,1974,1974,1,2,143000
4054,Timber,Townhouse,1,1987,1987,2,2,244000
16905,Timber,Single-Family,1,1959,1959,1,2,170000
19958,Timber,Single-Family,1,1958,1995,2,4,257000
8368,Timber,Single-Family,1,2006,2007,2,3,231713
8298,Timber,Single-Family,1,2006,2007,2,2,267300
9037,Timber,Single-Family,1,2006,2006,2,2,265900
10991,Timber,Single-Family,1,2007,2007,2,3,239000
10656,Timber,Single-Family,1,2006,2007,2,3,248900
10331,Timber,Single-Family,1,1985,1985,2,3,174000
13758,Timber,Single-Family,2,1990,1991,2,3,187500
9303,Timber,Single-Family,2,1996,1997,2,3,204000
6718,Timber,Single-Family,1,2001,2001,2,2,180500
9590,Timber,Single-Family,2,2003,2003,2,3,187500
11305,Timber,Single-Family,1,2002,2002,2,2,282000
7777,Timber,Single-Family,1,1996,1996,2,3,178000
14536,Timber,Single-Family,1,2002,2003,2,3,270000
11800,Timber,Single-Family,2,2003,2004,3,5,279900
35133,Timber,Single-Family,1,1963,1963,1,3,186700
15306,Timber,Single-Family,1,2006,2007,2,3,283463
12665,Timber,Single-Family,2,2005,2006,2,4,281213
8402,Mitchel,Single-Family,1,2007,2007,1,3,147000
43500,Mitchel,Single-Family,1,1953,1953,1,2,130000
25286,Mitchel,Single-Family,1,1963,1963,1,3,132250
25000,Mitchel,Multi-Family,1,1967,1967,2,4,143000
32463,Mitchel,Multi-Family,1,1961,1975,1,3,168000
4224,MeadowV,Townhouse,1,1976,1976,1,3,129900
4224,MeadowV,Townhouse,1,1976,1976,1,3,134000
1533,MeadowV,Townhouse,2,1970,1970,1,2,106500
1936,MeadowV,Townhouse,2,1970,1970,1,1,84500
11333,Mitchel,Single-Family,2,1976,1976,1,3,146800
9129,Mitchel,Single-Family,2,1977,1977,1,1,153500
15957,Mitchel,Single-Family,2,1977,1977,2,3,188000
33983,Mitchel,Single-Family,1,1977,1994,1,3,196000
8286,Mitchel,Single-Family,2,1977,1977,1,3,157000
6723,Mitchel,Single-Family,2,1971,1971,1,2,138000
7244,Mitchel,Single-Family,2,1970,1970,1,2,129500
27697,Mitchel,Single-Family,1,1961,1961,1,3,80000
7599,Mitchel,Single-Family,1,1982,2006,1,2,129500
11000,Mitchel,Single-Family,1,1976,2003,1,3,135000
8314,Mitchel,Single-Family,1,1982,1982,1,2,124500
11625,Mitchel,Single-Family,1,1983,1983,1,2,139000
10712,Mitchel,Single-Family,1,1991,1992,1,3,93500
10447,Mitchel,Single-Family,1,1984,1984,1,3,124500
11027,NAmes,Single-Family,1,1954,1954,2,2,149900
10533,NAmes,Single-Family,1,1956,1956,1,2,157500
11765,NAmes,Single-Family,1,1957,1957,1,3,169000
39384,NAmes,Single-Family,1,1957,1957,1,1,252000
11727,NAmes,Single-Family,1,1969,1969,2,3,192100
8238,Gilbert,Single-Family,2,1997,1998,2,3,183500
13006,Gilbert,Single-Family,2,1997,1997,2,4,222000
13041,Gilbert,Single-Family,2,1995,1995,2,3,170000
13031,Gilbert,Single-Family,2,1995,1996,2,3,187500
9783,Gilbert,Single-Family,2,1996,1996,2,3,202000
11207,Gilbert,Single-Family,2,1997,1997,2,3,185000
14859,Gilbert,Single-Family,1,2006,2006,2,3,240000
13128,Gilbert,Single-Family,2,2005,2005,2,4,250000
10463,Gilbert,Single-Family,2,2005,2005,2,3,239900
23257,Gilbert,Single-Family,2,2006,2006,2,3,274725
13108,StoneBr,Single-Family,2,1994,1994,2,4,270000
8076,Gilbert,Single-Family,1,1993,1994,2,3,183500
7685,Gilbert,Single-Family,2,1993,1994,2,3,165600
9084,Gilbert,Single-Family,2,1998,1998,2,3,176500
3701,StoneBr,Townhouse,1,1987,1987,2,2,130000
5306,StoneBr,Townhouse,2,1987,1987,2,2,239000
6563,StoneBr,Single-Family,1,1985,1985,2,2,275000
14762,Gilbert,Single-Family,2,1948,1950,2,2,169000
34650,Gilbert,Multi-Family,1,1955,1955,1,3,145000
14145,NWAmes,Single-Family,1,1984,1998,2,3,202500
13837,NWAmes,Single-Family,2,1988,1988,2,4,229000
16659,NWAmes,Single-Family,2,1977,1994,2,3,235000
18800,NWAmes,Single-Family,2,1976,1976,2,3,190000
10464,NWAmes,Single-Family,2,1980,1980,1,2,169000
10400,NWAmes,Single-Family,1,1988,1988,2,3,241500
10530,NWAmes,Single-Family,2,1978,1978,2,4,188900
10240,NWAmes,Single-Family,1,1980,1980,2,3,207500
16692,NWAmes,Single-Family,2,1978,1978,3,5,250000
11475,NWAmes,Single-Family,2,1975,1975,2,3,179900
9927,NWAmes,Single-Family,2,1976,1976,1,2,172000
9512,Somerst,Single-Family,2,2005,2006,2,3,294323
10530,NWAmes,Single-Family,2,1975,2000,3,3,184500
10140,NWAmes,Single-Family,1,1975,1975,1,3,153500
10140,NWAmes,Single-Family,2,1976,1976,2,4,162900
10140,NWAmes,Single-Family,1,1974,1999,1,3,181000
10000,NWAmes,Single-Family,1,1974,1974,2,3,155000
15870,NAmes,Single-Family,1,1969,1969,1,3,138800
9353,NAmes,Single-Family,1,1970,1970,1,3,116050
8125,NAmes,Single-Family,1,1971,1971,1,3,88000
7200,NAmes,Single-Family,1,1971,1971,1,3,97500
8773,NAmes,Townhouse,1,2002,2002,2,2,190000
2760,BrDale,Townhouse,2,1973,1973,1,3,105500
2160,BrDale,Townhouse,2,1973,1973,1,3,125500
1953,BrDale,Townhouse,2,1973,1973,1,2,83000
1890,BrDale,Townhouse,2,1972,1972,1,3,116000
1680,BrDale,Townhouse,2,1972,1972,1,2,89000
1680,BrDale,Townhouse,2,1972,1972,1,2,94500
4043,NPkVill,Townhouse,1,1975,1975,2,2,146300
7514,NAmes,Single-Family,1,1967,1975,1,3,145000
7838,NAmes,Single-Family,2,1967,1967,1,3,123000
2280,NPkVill,Townhouse,1,1976,1976,2,2,137500
2179,NPkVill,Townhouse,2,1976,1976,2,3,144000
16163,NridgHt,Single-Family,1,2004,2004,2,2,252000
12228,NridgHt,Single-Family,1,2006,2006,2,4,293000
13975,NridgHt,Single-Family,2,2005,2006,2,4,300000
10240,NridgHt,Single-Family,2,2005,2005,2,3,275500
10672,NridgHt,Single-Family,2,2006,2006,2,4,298236
11065,NridgHt,Single-Family,2,2006,2006,2,3,281000
10927,NridgHt,Single-Family,2,2005,2005,2,3,275000
13215,NridgHt,Single-Family,2,2004,2004,2,3,279000
7052,NridgHt,Townhouse,1,2005,2005,2,2,185850
5911,NridgHt,Townhouse,1,2005,2005,2,2,282500
6955,NridgHt,Townhouse,1,2005,2006,2,2,202500
6792,NridgHt,Townhouse,1,2005,2006,2,2,202665
3136,NridgHt,Townhouse,1,2003,2003,2,2,171750
10237,Gilbert,Single-Family,1,2005,2006,2,3,169990
10237,Gilbert,Single-Family,2,2005,2006,2,3,170440
10237,Gilbert,Single-Family,2,2006,2006,2,3,169985
17104,Gilbert,Single-Family,2,2006,2006,2,3,179665
14054,Gilbert,Single-Family,2,2006,2006,2,4,219210
11660,Gilbert,Single-Family,1,2006,2006,2,3,174190
15578,Gilbert,Single-Family,2,2006,2006,2,3,172785
11631,Gilbert,Single-Family,2,2004,2005,2,4,258000
9073,Gilbert,Single-Family,2,2006,2006,2,3,185101
3087,Blmngtn,Townhouse,1,2006,2006,2,2,210250
3196,Blmngtn,Townhouse,1,2003,2004,2,2,234000
3196,Blmngtn,Townhouse,1,2003,2003,2,2,215000
2938,Blmngtn,Townhouse,1,2002,2002,2,2,246990
3072,Blmngtn,Townhouse,1,2004,2004,2,2,178740
3072,Blmngtn,Townhouse,1,2004,2004,2,2,225000
3010,Blmngtn,Townhouse,1,2005,2006,2,2,167240
3010,Blmngtn,Townhouse,1,2005,2006,2,2,156820
3013,Blmngtn,Townhouse,1,2005,2005,2,2,213490
3982,Blmngtn,Townhouse,1,2006,2006,2,1,264561
4045,Blmngtn,Townhouse,1,2006,2006,2,2,246578
21930,Gilbert,Single-Family,2,2005,2005,2,4,192140
7861,Gilbert,Single-Family,2,2002,2003,2,3,183200
9056,Gilbert,Single-Family,2,2004,2004,2,3,178000
9171,Gilbert,Single-Family,2,2004,2005,2,3,201490
11194,Gilbert,Single-Family,2,2000,2000,2,3,230500
7875,Gilbert,Single-Family,2,2003,2003,2,3,180000
8121,Gilbert,Single-Family,2,2000,2000,2,3,172400
8658,Gilbert,Single-Family,2,2000,2000,2,3,215000
11214,Gilbert,Single-Family,2,1998,1999,2,4,199900
10852,Gilbert,Single-Family,2,2000,2000,2,3,173000
12104,Gilbert,Single-Family,2,2006,2006,3,4,287602
8738,Gilbert,Single-Family,2,1999,1999,2,4,230000
9660,NoRidge,Single-Family,2,1998,1998,2,3,286000
9545,NoRidge,Single-Family,2,2000,2000,2,3,300000
12011,NoRidge,Single-Family,2,1998,1998,2,3,280000
12090,NoRidge,Single-Family,2,1998,1998,2,4,258000
10120,NoRidge,Single-Family,2,1994,1994,2,4,290000
12447,Somerst,Single-Family,2,2005,2006,2,3,252000
10182,Somerst,Single-Family,1,2006,2006,2,3,290000
8688,Somerst,Single-Family,1,2005,2005,2,3,232000
10936,Somerst,Single-Family,1,2006,2006,2,3,199000
8640,Somerst,Single-Family,1,2006,2006,2,2,198600
11216,Somerst,Single-Family,1,2006,2006,2,3,232600
10728,Somerst,Single-Family,2,2006,2006,2,3,266000
8125,Somerst,Single-Family,2,2005,2006,2,3,186500
8125,Somerst,Single-Family,2,2005,2005,2,3,200825
8125,Somerst,Single-Family,2,2006,2006,2,3,197000
7200,Somerst,Single-Family,1,2006,2006,2,2,185000
7500,Somerst,Single-Family,1,2005,2005,2,3,176000
7200,Somerst,Single-Family,1,2006,2006,2,2,187750
7733,SawyerW,Single-Family,1,2005,2005,1,3,139500
11024,SawyerW,Single-Family,1,2005,2006,2,3,186800
13072,SawyerW,Single-Family,1,2005,2006,1,3,132000
13072,SawyerW,Single-Family,1,2005,2005,1,3,142500
13072,SawyerW,Single-Family,1,2004,2004,1,3,158000
7800,SawyerW,Single-Family,2,2005,2005,2,3,184000
7632,SawyerW,Single-Family,2,2005,2005,2,3,184900
8304,SawyerW,Single-Family,2,1997,1998,2,3,187000
7153,SawyerW,Single-Family,2,1992,1992,2,3,175900
9370,SawyerW,Single-Family,2,1992,1993,2,3,248500
7175,SawyerW,Townhouse,1,1990,1991,2,2,172000
7175,SawyerW,Townhouse,1,1991,1991,2,2,151000
9019,SawyerW,Single-Family,2,1994,1994,2,3,150000
8900,SawyerW,Single-Family,1,1966,1966,1,2,107000
7800,SawyerW,Single-Family,1,1965,1965,1,3,119900
9100,Sawyer,Single-Family,1,1962,1962,1,3,129500
9100,Sawyer,Multi-Family,1,1963,1963,2,6,125000
8927,Sawyer,Multi-Family,2,1977,1977,2,4,119500
9240,Sawyer,Single-Family,1,1962,2002,1,2,144000
8471,Sawyer,Single-Family,2,1977,1995,1,3,151000
9308,Sawyer,Single-Family,1,1965,1965,1,3,126000
8450,Sawyer,Single-Family,1,1968,1968,1,3,116000
8638,Sawyer,Single-Family,1,1963,1963,1,2,133500
13052,Sawyer,Single-Family,1,1965,1965,1,3,120875
13526,Sawyer,Single-Family,1,1965,1965,1,3,137000
8020,Sawyer,Single-Family,1,1964,1964,1,3,124000
6993,Sawyer,Single-Family,1,1961,1994,1,3,135000
8789,Sawyer,Single-Family,1,1967,1967,1,3,129200
14330,Veenker,Single-Family,2,1974,1974,2,3,260000
16059,NoRidge,Single-Family,2,1991,1992,2,4,260000
13346,NoRidge,Single-Family,2,1992,2000,2,4,268000
12461,NoRidge,Single-Family,1,1994,1995,2,2,262000
3628,Somerst,Townhouse,1,2004,2004,1,1,176400
3316,Somerst,Townhouse,1,2005,2005,1,1,197000
3180,Somerst,Townhouse,2,2005,2005,2,2,151000
2544,Somerst,Townhouse,2,2005,2005,2,2,147400
2544,Somerst,Townhouse,2,2005,2005,2,2,149900
3180,Somerst,Townhouse,2,2005,2005,2,2,144152
2998,Somerst,Townhouse,2,2000,2000,2,2,166000
3735,Somerst,Townhouse,2,1999,1999,2,3,183900
2651,Somerst,Townhouse,2,2000,2000,2,3,165000
4447,Somerst,Townhouse,2,2003,2003,2,2,139000
8314,Somerst,Single-Family,2,1997,1998,2,3,200000
7180,Somerst,Single-Family,1,2001,2002,2,3,221000
9549,Veenker,Townhouse,1,1995,1996,1,2,270000
11250,Veenker,Single-Family,1,1977,1977,1,3,165000
3760,Greens,Townhouse,1,1980,1980,1,1,214000
3640,Greens,Townhouse,1,1980,1980,1,1,188000
3874,Greens,Townhouse,1,1980,1980,1,1,190000
3876,Greens,Townhouse,1,1978,1978,1,1,170000
13110,NWAmes,Multi-Family,1,1972,1972,2,2,146500
10192,NWAmes,Single-Family,2,1968,1992,3,4,170000
20781,NWAmes,Single-Family,1,1968,2003,2,3,262500
11700,NWAmes,Single-Family,2,1968,1968,2,3,179900
11029,NWAmes,Single-Family,2,1968,1984,2,4,250000
10400,NWAmes,Single-Family,2,1972,1972,1,4,165150
10140,NWAmes,Single-Family,1,1967,1967,2,3,164500
9600,NWAmes,Single-Family,1,1969,1969,1,3,140000
9750,NAmes,Single-Family,2,1967,1967,2,3,135500
9600,NAmes,Single-Family,1,1968,1968,1,3,142000
8640,NAmes,Single-Family,2,1968,1968,1,4,155000
9360,NAmes,Single-Family,1,1968,2004,1,2,157500
8400,NAmes,Single-Family,1,1968,1968,1,3,138500
8400,NAmes,Single-Family,2,1968,1968,1,3,140000
9759,NAmes,Single-Family,1,1966,1966,1,3,124400
9600,NAmes,Single-Family,2,1967,1967,1,3,158000
9230,NAmes,Single-Family,1,1965,1998,1,1,146000
14803,NWAmes,Single-Family,2,1971,1971,2,4,190000
10659,NAmes,Single-Family,1,1961,1961,1,3,136500
9100,NAmes,Single-Family,1,1958,1958,1,3,129900
8393,NAmes,Multi-Family,1,1959,2005,2,4,145000
8800,NAmes,Multi-Family,1,1965,2000,2,3,185900
8800,NAmes,Single-Family,1,1964,1964,1,3,160000
10368,NAmes,Single-Family,1,1964,1964,1,3,167000
9350,NAmes,Single-Family,2,1964,1964,1,4,157500
10382,NAmes,Multi-Family,2,1958,1958,1,2,140000
8973,NAmes,Single-Family,1,1958,1991,1,3,150000
10800,NAmes,Single-Family,1,1960,1960,1,3,151500
8550,NAmes,Single-Family,1,1934,1950,1,2,129800
11425,NAmes,Single-Family,1,1954,1954,1,2,137000
9724,NAmes,Single-Family,1,1947,1950,1,2,137000
4712,BrkSide,Single-Family,2,1946,1950,1,3,121600
5900,BrkSide,Single-Family,1,1923,1958,1,2,85500
7438,BrkSide,Single-Family,2,1908,1991,1,3,127000
9600,NAmes,Single-Family,1,1961,1990,1,3,161000
10858,NAmes,Single-Family,1,1952,1952,1,2,146500
9600,NAmes,Single-Family,1,1951,1951,1,3,135000
10680,NAmes,Single-Family,1,1951,1951,2,4,137900
9490,NAmes,Single-Family,2,1941,1950,1,3,133000
9462,NAmes,Single-Family,2,1949,1973,1,3,137000
9888,NAmes,Single-Family,1,1954,1975,1,2,121000
8917,NAmes,Multi-Family,1,1967,1967,2,4,119000
12700,NAmes,Single-Family,2,1964,1964,1,3,172000
8500,NAmes,Single-Family,1,1961,1961,1,2,98600
14200,NAmes,Single-Family,2,1966,1966,2,4,226000
9000,NAmes,Single-Family,1,1954,1954,1,2,118000
25419,NAmes,Single-Family,2,1918,1990,2,4,235000
9723,NAmes,Single-Family,1,1963,1963,1,2,135000
7728,NAmes,Multi-Family,2,1962,1962,1,3,132500
8163,NAmes,Single-Family,2,1959,1959,1,3,143000
8400,NAmes,Single-Family,1,1957,1957,1,3,132000
11600,NAmes,Single-Family,1,1960,1960,1,3,145250
9610,NAmes,Single-Family,1,1958,1958,1,3,162000
10000,NAmes,Single-Family,2,1956,1956,1,3,148000
14850,NAmes,Single-Family,1,1957,1957,1,2,141000
10152,NAmes,Single-Family,1,1956,1994,1,3,153000
10011,NAmes,Single-Family,1,1957,1996,1,2,134450
7032,NAmes,Multi-Family,2,1979,1979,1,2,135960
8092,NAmes,Single-Family,1,1954,2000,1,3,156000
11310,NAmes,Single-Family,1,1954,1954,1,2,140000
12778,NAmes,Single-Family,1,1952,2003,1,2,139500
10170,NAmes,Single-Family,1,1951,1951,1,2,155000
7700,NAmes,Single-Family,2,1956,1956,1,3,127000
11050,NAmes,Single-Family,1,1956,1956,1,2,133500
13600,NAmes,Single-Family,1,1955,1955,1,3,125000
15428,NAmes,Single-Family,1,1951,1991,1,2,142000
21299,NAmes,Single-Family,1,1941,1963,1,3,167000
13300,NAmes,Single-Family,1,1956,2001,1,2,159000
22136,OldTown,Multi-Family,2,1925,1975,2,5,180000
7500,NAmes,Single-Family,2,1947,1950,1,3,127000
7000,OldTown,Single-Family,2,1924,1950,2,2,112000
10410,OldTown,Single-Family,1,1930,2001,1,2,99800
5400,OldTown,Single-Family,1,1954,2000,1,2,117000
5400,OldTown,Single-Family,1,1921,1968,1,2,108480
7008,OldTown,Single-Family,2,1900,1998,1,1,86900
10800,OldTown,Single-Family,1,1920,1950,1,2,120000
7200,OldTown,Single-Family,2,1915,1950,2,3,155500
10818,OldTown,Single-Family,2,1910,1950,1,4,80000
10410,OldTown,Single-Family,2,1915,1950,1,3,105000
10800,OldTown,Multi-Family,2,1900,1970,2,3,160000
10800,OldTown,Single-Family,2,1936,1989,2,3,170000
8658,NAmes,Single-Family,1,1965,1965,2,3,160000
13400,NAmes,Single-Family,2,1966,1966,1,3,159950
10184,NAmes,Single-Family,2,1963,1963,1,3,165000
9786,NAmes,Single-Family,2,1962,1981,1,3,159000
9510,NAmes,Single-Family,1,1962,1985,1,3,147000
7800,NAmes,Single-Family,1,1964,1964,1,2,115000
8910,NAmes,Single-Family,1,1959,1959,1,3,159500
7332,NAmes,Single-Family,1,1959,1959,1,2,120000
7100,NAmes,Single-Family,1,1957,1957,1,2,129900
10800,NAmes,Single-Family,1,1961,1992,2,3,183000
11650,NAmes,Single-Family,1,1959,1959,2,2,157500
18275,NAmes,Single-Family,2,1962,1998,3,3,277500
16321,NAmes,Single-Family,1,1957,1997,1,2,207500
12144,NAmes,Single-Family,2,1950,1950,1,3,147500
10800,NAmes,Single-Family,2,1949,1950,1,4,135000
7200,NAmes,Single-Family,1,1950,1950,1,2,109500
7200,NAmes,Single-Family,1,1950,1950,1,2,109900
7560,NAmes,Single-Family,1,1959,1959,1,3,133700
8544,NAmes,Multi-Family,1,1950,1950,2,2,81400
8544,NAmes,Multi-Family,1,1949,1950,2,2,87500
8544,NAmes,Multi-Family,1,1950,1950,2,2,93500
8512,NAmes,Multi-Family,1,1960,1960,2,4,119000
7945,NAmes,Single-Family,1,1959,1959,1,3,141000
7000,NAmes,Single-Family,1,1961,1961,1,3,146000
7590,NAmes,Single-Family,2,1966,1966,1,3,155000
10205,NAmes,Single-Family,2,1962,1962,1,3,134500
7400,NAmes,Single-Family,1,1962,1962,1,3,120000
7000,NAmes,Single-Family,1,1962,1962,1,3,105000
7000,NAmes,Multi-Family,2,1962,1962,1,3,124000
9856,OldTown,Single-Family,2,1900,2005,2,5,169000
9906,OldTown,Single-Family,2,1925,1950,1,3,107000
9600,OldTown,Single-Family,2,1948,1950,1,3,135000
5520,OldTown,Single-Family,2,1920,1980,1,4,111500
9600,OldTown,Single-Family,2,1900,2004,1,3,156500
9600,OldTown,Single-Family,2,1925,1990,1,3,178000
6451,OldTown,Single-Family,2,1900,1970,1,4,139900
3960,OldTown,Single-Family,2,1930,1950,1,2,105000
5684,OldTown,Single-Family,1,1930,2005,1,2,110000
7745,OldTown,Multi-Family,2,1900,1950,2,4,111500
7741,OldTown,Single-Family,1,1924,1950,1,2,108000
5633,OldTown,Single-Family,1,1925,1950,1,2,111500
9000,OldTown,Single-Family,2,1880,1991,1,3,124000
7200,OldTown,Single-Family,1,1950,1950,1,2,105000
4400,OldTown,Single-Family,2,1920,1950,1,2,116000
7614,OldTown,Single-Family,2,1905,1950,1,2,96900
6000,OldTown,Multi-Family,1,1955,1955,1,3,135500
6000,OldTown,Single-Family,2,1924,1950,1,5,139000
9576,OldTown,Single-Family,2,1945,1950,1,3,120000
5820,OldTown,Single-Family,1,1955,2005,1,3,126175
9142,OldTown,Multi-Family,2,1910,1950,2,4,137000
9600,OldTown,Single-Family,2,1900,1950,2,4,87000
10800,OldTown,Single-Family,2,1914,1970,1,2,163000
6300,OldTown,Single-Family,2,1910,2005,2,5,155000
8850,OldTown,Single-Family,2,1916,1950,1,3,144000
3600,OldTown,Single-Family,2,1910,1993,1,3,114504
7200,OldTown,Single-Family,2,1920,1950,1,4,157000
11340,OldTown,Single-Family,1,1923,1950,1,4,125000
5976,OldTown,Multi-Family,2,1920,1950,2,2,93500
